id,hotel_id,customer_id,sales_price,purchase_price,arrival_date,purchase_day,nights
466,7,200,7287,6412.56,2021-05-01,2021-04-19,4
467,7,161,5734,4931.24,2021-04-28,2021-04-18,4
468,7,424,1487,1442.39,2021-05-16,2021-04-16,3
469,7,65,6387,5428.95,2021-05-06,2021-04-29,4
470,7,126,7549,7322.53,2021-05-17,2021-04-23,4
471,7,479,5611,5162.12,2021-05-08,2021-04-10,3
472,7,366,6812,6607.64,2021-05-12,2021-04-19,4
473,7,402,3783,3556.02,2021-05-08,2021-04-29,2
474,8,176,6917,6571.15,2021-05-11,2021-04-12,3
475,8,118,3064,2604.4,2021-04-23,2021-04-28,4
476,8,260,3927,3534.3,2021-05-01,2021-04-22,1
477,8,159,4928,4632.32,2021-05-14,2021-04-27,1
478,8,100,2958,2869.26,2021-05-06,2021-04-19,2
479,8,21,7464,7090.8,2021-05-13,2021-04-27,4
480,8,125,3513,3126.57,2021-04-22,2021-04-10,3
481,8,353,6857,6102.73,2021-05-08,2021-04-17,1
482,8,149,6665,5731.9,2021-05-01,2021-04-24,4
483,8,83,3074,2889.56,2021-05-06,2021-04-28,3
484,8,374,4064,3738.88,2021-05-11,2021-04-24,1
485,8,491,3026,2662.88,2021-05-17,2021-04-19,2
486,8,241,5962,5127.32,2021-05-01,2021-04-24,3
487,8,42,2768,2352.8,2021-05-08,2021-04-10,3
488,8,207,7488,6888.96,2021-05-12,2021-04-17,2
489,8,267,4170,3961.5,2021-05-01,2021-04-18,3
490,8,289,4441,4041.31,2021-05-16,2021-04-11,3
491,8,232,2444,2199.6,2021-05-03,2021-04-21,1
492,8,383,4663,3963.55,2021-05-18,2021-04-16,3
493,8,334,2692,2315.12,2021-05-03,2021-04-18,2
494,8,377,1978,1879.1,2021-05-04,2021-04-10,2
495,8,188,3053,2961.41,2021-05-06,2021-04-22,3
496,8,387,7421,6753.11,2021-04-20,2021-04-22,2
497,8,489,5400,4914,2021-04-30,2021-04-28,4
498,8,483,6208,5525.12,2021-05-05,2021-04-18,2
499,8,137,5421,4607.85,2021-05-15,2021-04-13,2
500,8,179,1512,1466.64,2021-04-29,2021-04-21,1
501,8,220,7912,6725.2,2021-05-17,2021-04-27,4
502,8,411,1397,1313.18,2021-05-05,2021-04-25,2
503,8,148,7031,6820.07,2021-05-04,2021-04-16,1
504,8,152,5264,4684.96,2021-05-12,2021-04-29,4
505,8,179,3942,3390.12,2021-04-26,2021-04-27,4
506,8,134,4707,4048.02,2021-05-12,2021-04-09,4
507,8,101,6418,5519.48,2021-05-11,2021-04-27,3
508,8,172,2515,2288.65,2021-04-22,2021-04-29,3
509,8,75,3165,2753.55,2021-04-29,2021-04-12,1
510,8,220,5062,4707.66,2021-05-17,2021-04-15,3
511,8,374,4375,3981.25,2021-04-29,2021-04-15,4
512,8,96,1015,933.8,2021-05-14,2021-04-22,1
513,8,455,1858,1616.46,2021-05-04,2021-04-11,3
514,8,142,4320,4190.4,2021-05-06,2021-04-18,3
515,8,193,3666,3336.06,2021-05-08,2021-04-28,3
516,8,375,6174,5988.78,2021-05-13,2021-04-26,3
517,8,465,2358,2263.68,2021-05-08,2021-04-12,3
518,8,203,5382,5005.26,2021-04-23,2021-04-29,1
519,8,157,7860,7152.6,2021-04-26,2021-04-26,4
520,8,257,5306,5093.76,2021-05-18,2021-04-22,1
521,8,324,1941,1824.54,2021-04-25,2021-04-29,2
522,8,59,6772,5823.92,2021-04-25,2021-04-22,1
523,8,254,5165,4958.4,2021-05-02,2021-04-24,2
524,8,369,3207,3110.79,2021-04-20,2021-04-11,1
525,8,36,4725,4299.75,2021-04-28,2021-04-21,3
526,8,454,3883,3300.55,2021-04-21,2021-04-16,1
527,8,331,6296,5351.6,2021-05-14,2021-04-17,3
528,8,353,2140,1861.8,2021-05-13,2021-04-17,4
529,8,374,4881,4295.28,2021-05-17,2021-04-17,4
530,8,286,4700,4371,2021-04-27,2021-04-27,2
531,8,295,1070,1016.5,2021-04-24,2021-04-20,2
532,8,241,2665,2345.2,2021-05-04,2021-04-13,1
533,8,269,1483,1364.36,2021-04-26,2021-04-24,4
534,8,199,7802,7567.94,2021-05-02,2021-04-18,4
535,8,343,4738,4358.96,2021-05-17,2021-04-25,1
536,8,447,3582,3044.7,2021-05-07,2021-04-20,1
537,8,144,6969,6341.79,2021-05-13,2021-04-24,1
538,8,342,3669,3302.1,2021-04-25,2021-04-19,1
539,8,343,1050,945,2021-05-18,2021-04-14,4
540,8,495,7480,6956.4,2021-05-05,2021-04-14,2
541,8,225,5632,5125.12,2021-04-21,2021-04-23,2
542,8,76,6319,6066.24,2021-05-12,2021-04-12,4
543,8,81,3547,3121.36,2021-04-30,2021-04-15,1
544,8,478,6582,6318.72,2021-05-13,2021-04-25,1
545,8,170,6245,5370.7,2021-04-21,2021-04-14,2
546,8,482,1370,1219.3,2021-05-06,2021-04-24,4
547,8,90,6438,5665.44,2021-05-06,2021-04-26,2
548,8,40,3348,3046.68,2021-05-02,2021-04-20,3
549,8,17,7024,5970.4,2021-05-03,2021-04-20,4
550,9,373,4937,4690.15,2021-04-27,2021-04-14,1
551,9,208,5028,4877.16,2021-04-27,2021-04-12,3
552,9,328,3794,3224.9,2021-04-28,2021-04-20,1
553,9,75,4116,3704.4,2021-05-18,2021-04-24,4
554,9,292,4320,3801.6,2021-05-14,2021-04-29,1
555,9,11,3011,2830.34,2021-05-17,2021-04-18,4
556,9,28,3431,2984.97,2021-04-24,2021-04-27,2
557,9,118,6620,6156.6,2021-05-15,2021-04-25,2
558,9,167,7514,6462.04,2021-05-07,2021-04-12,4
559,9,121,1971,1872.45,2021-05-04,2021-04-14,4
560,9,364,7413,7042.35,2021-04-20,2021-04-09,4
561,9,40,2438,2121.06,2021-04-25,2021-04-27,1
562,9,97,4655,4375.7,2021-04-25,2021-04-15,4
563,9,4,5273,4640.24,2021-04-20,2021-04-13,4
564,9,151,3188,2964.84,2021-05-11,2021-04-10,2
565,9,181,7956,7637.76,2021-05-01,2021-04-09,3
566,9,105,4050,3442.5,2021-05-02,2021-04-13,2
567,9,403,4573,4207.16,2021-05-01,2021-04-12,1
568,9,123,4082,3796.26,2021-04-22,2021-04-22,2
569,9,14,2937,2584.56,2021-05-04,2021-04-17,1
570,9,486,7428,6833.76,2021-05-11,2021-04-17,2
571,9,213,1905,1828.8,2021-04-20,2021-04-26,3
572,9,149,2494,2319.42,2021-05-14,2021-04-29,2
573,9,426,1481,1273.66,2021-04-26,2021-04-09,2
574,9,344,6704,5966.56,2021-04-22,2021-04-17,2
575,9,91,4038,3593.82,2021-05-04,2021-04-16,4
576,9,446,1340,1232.8,2021-05-02,2021-04-21,1
577,9,17,5724,5323.32,2021-05-02,2021-04-15,2
578,9,266,2129,1852.23,2021-05-16,2021-04-20,4
579,9,385,4961,4564.12,2021-05-18,2021-04-18,3
580,9,413,1948,1889.56,2021-05-18,2021-04-25,2
581,9,500,5179,4764.68,2021-04-28,2021-04-23,2
582,9,214,7329,6302.94,2021-05-09,2021-04-09,3
583,9,348,5687,5175.17,2021-05-02,2021-04-16,1
584,9,147,1555,1477.25,2021-05-07,2021-04-20,3
585,9,16,2077,1869.3,2021-04-28,2021-04-11,2
586,9,444,2728,2537.04,2021-04-29,2021-04-25,4
587,9,438,3444,3030.72,2021-05-11,2021-04-27,3
588,9,300,3138,2761.44,2021-04-22,2021-04-24,1
589,9,102,2923,2572.24,2021-05-17,2021-04-10,2
590,9,41,2268,2109.24,2021-05-01,2021-04-15,2
591,9,380,3575,3324.75,2021-05-16,2021-04-21,3
592,9,128,7341,7047.36,2021-05-04,2021-04-17,1
593,9,152,1331,1211.21,2021-05-13,2021-04-15,4
594,9,261,7951,7155.9,2021-05-09,2021-04-14,4
595,9,212,5563,4839.81,2021-05-11,2021-04-19,1
596,9,324,5409,5138.55,2021-05-16,2021-04-27,1
597,9,428,4165,3665.2,2021-04-28,2021-04-15,3
598,9,414,2883,2796.51,2021-05-05,2021-04-24,3
599,9,390,7606,7225.7,2021-04-30,2021-04-17,4
600,9,347,5107,4494.16,2021-05-05,2021-04-09,2
601,9,309,6687,5951.43,2021-05-13,2021-04-25,1
602,9,101,3579,3435.84,2021-05-14,2021-04-09,1
603,9,168,1737,1667.52,2021-05-04,2021-04-26,1
604,9,58,1349,1268.06,2021-04-23,2021-04-12,1
605,9,357,1991,1851.63,2021-05-09,2021-04-12,4
606,9,183,7796,6626.6,2021-04-21,2021-04-20,4
607,9,114,5940,5702.4,2021-05-04,2021-04-09,2
608,9,329,3801,3686.97,2021-05-13,2021-04-17,4
609,10,145,6959,6471.87,2021-05-05,2021-04-13,1
610,10,12,5302,5142.94,2021-05-17,2021-04-23,1
611,10,121,5490,5105.7,2021-05-08,2021-04-15,4
612,10,344,4312,3708.32,2021-05-14,2021-04-14,2
613,10,201,4619,3972.34,2021-05-08,2021-04-28,4
614,10,95,6339,6085.44,2021-05-12,2021-04-21,2
615,10,465,2284,2169.8,2021-05-05,2021-04-10,4
616,10,418,3427,2912.95,2021-04-21,2021-04-21,3
617,10,101,7665,6591.9,2021-05-06,2021-04-15,2
618,10,191,3272,3141.12,2021-05-11,2021-04-10,1
619,10,499,7764,6909.96,2021-05-08,2021-04-09,1
620,10,308,2905,2817.85,2021-05-10,2021-04-11,3
621,10,460,5890,5124.3,2021-05-15,2021-04-15,1
622,10,83,4849,4606.55,2021-05-17,2021-04-29,4
623,10,160,4104,3898.8,2021-05-12,2021-04-10,3
624,10,209,3573,3394.35,2021-05-03,2021-04-20,4
625,10,310,1343,1302.71,2021-05-16,2021-04-18,2
626,10,65,4650,4138.5,2021-04-30,2021-04-19,1
627,10,92,4731,4541.76,2021-05-05,2021-04-14,1
628,10,413,3451,3036.88,2021-04-26,2021-04-29,2
629,10,303,5245,4877.85,2021-04-20,2021-04-20,2
630,10,464,5697,4842.45,2021-05-03,2021-04-29,3
631,10,127,5701,5415.95,2021-04-27,2021-04-13,4
632,10,317,4976,4528.16,2021-04-25,2021-04-15,4
633,10,275,1217,1083.13,2021-05-14,2021-04-16,1
634,10,245,5479,4821.52,2021-05-02,2021-04-20,2
635,10,104,3674,3527.04,2021-04-23,2021-04-11,2
636,10,12,1354,1286.3,2021-05-06,2021-04-13,4
637,10,441,4510,4104.1,2021-04-22,2021-04-28,4
638,10,327,3598,3454.08,2021-04-24,2021-04-15,3
639,10,189,4679,4257.89,2021-05-18,2021-04-09,2
640,10,137,1683,1548.36,2021-04-25,2021-04-29,2
641,10,59,1228,1092.92,2021-04-26,2021-04-25,1
642,10,23,7795,6859.6,2021-05-17,2021-04-14,4
643,10,164,7638,6950.58,2021-05-01,2021-04-21,1
644,10,270,4514,4243.16,2021-04-25,2021-04-18,1
645,10,183,6772,6162.52,2021-05-18,2021-04-26,2
646,10,203,5454,4799.52,2021-04-22,2021-04-17,1
647,10,51,3655,3545.35,2021-05-11,2021-04-14,3
648,10,49,3420,3317.4,2021-04-25,2021-04-18,3
649,10,157,6770,6363.8,2021-04-25,2021-04-18,4
650,10,157,3220,2898,2021-05-15,2021-04-12,2
651,10,44,5264,4790.24,2021-04-25,2021-04-21,3
652,10,201,2186,1989.26,2021-04-27,2021-04-29,4
653,10,488,1989,1929.33,2021-05-05,2021-04-16,3
654,10,133,2239,1947.93,2021-04-30,2021-04-15,4
655,10,376,4041,3515.67,2021-05-11,2021-04-17,4
656,10,458,4969,4571.48,2021-05-03,2021-04-11,3
657,10,258,3029,2756.39,2021-05-02,2021-04-25,2
658,10,259,6930,6652.8,2021-05-03,2021-04-23,1
659,10,227,3988,3668.96,2021-04-28,2021-04-26,4
660,10,342,5516,4688.6,2021-05-04,2021-04-19,1
661,10,127,5424,5207.04,2021-05-12,2021-04-25,3
662,10,231,4872,4384.8,2021-05-11,2021-04-13,3
663,10,457,1014,912.6,2021-04-25,2021-04-22,3
664,10,422,5536,4927.04,2021-05-10,2021-04-11,1
665,10,54,6275,6086.75,2021-05-07,2021-04-10,4
666,10,288,7956,7478.64,2021-04-30,2021-04-19,3
667,10,262,7215,6637.8,2021-05-16,2021-04-16,1
668,10,326,6633,6168.69,2021-04-20,2021-04-21,4
669,10,382,2794,2710.18,2021-05-07,2021-04-23,1
670,10,195,1209,1124.37,2021-04-25,2021-04-22,2
671,10,70,4238,3814.2,2021-05-17,2021-04-23,3
672,10,299,2852,2709.4,2021-05-02,2021-04-27,4
673,10,123,1959,1880.64,2021-04-27,2021-04-10,2
674,10,288,5694,5409.3,2021-05-17,2021-04-10,1
675,10,381,5302,5142.94,2021-05-05,2021-04-28,1
676,10,374,7649,6654.63,2021-04-23,2021-04-28,2
677,10,313,3043,2951.71,2021-04-20,2021-04-21,1
678,10,1,6253,6065.41,2021-05-14,2021-04-16,2
679,10,419,5505,5064.6,2021-04-23,2021-04-18,1
680,10,25,5042,4890.74,2021-05-05,2021-04-10,4
681,10,154,7257,6168.45,2021-05-17,2021-04-14,2
682,10,225,1967,1730.96,2021-05-18,2021-04-11,2
683,10,321,5616,4998.24,2021-05-15,2021-04-12,2
684,10,293,4261,4133.17,2021-05-18,2021-04-11,2
685,11,333,5672,5501.84,2021-05-02,2021-04-26,1
686,11,433,5663,5493.11,2021-05-03,2021-04-17,2
687,11,403,5876,5170.88,2021-05-17,2021-04-21,1
688,11,259,5533,4703.05,2021-04-24,2021-04-10,1
689,11,498,5852,4974.2,2021-05-06,2021-04-19,1
690,11,443,1992,1733.04,2021-04-26,2021-04-19,1
691,11,259,5636,4846.96,2021-05-07,2021-04-14,2
692,11,257,7319,6879.86,2021-05-09,2021-04-09,2
693,11,241,3842,3534.64,2021-05-17,2021-04-12,3
694,11,260,2303,2118.76,2021-05-06,2021-04-15,3
695,11,253,6447,5737.83,2021-05-08,2021-04-27,3
696,11,147,4986,4636.98,2021-04-22,2021-04-24,1
697,11,490,5466,5192.7,2021-05-08,2021-04-25,3
698,11,88,3868,3519.88,2021-04-24,2021-04-09,4
699,11,332,5500,4840,2021-05-02,2021-04-17,1
700,11,372,3564,3421.44,2021-05-15,2021-04-23,4
701,11,308,5423,4663.78,2021-05-16,2021-04-25,1
702,11,429,7481,6583.28,2021-04-22,2021-04-18,4
703,11,320,7128,6842.88,2021-04-27,2021-04-27,3
704,11,14,1889,1718.99,2021-05-03,2021-04-22,4
705,11,256,1711,1454.35,2021-05-14,2021-04-10,1
706,11,209,5643,5135.13,2021-05-14,2021-04-09,4
707,11,432,5107,4647.37,2021-05-14,2021-04-21,3
708,11,148,1313,1207.96,2021-05-09,2021-04-18,4
709,11,196,5108,4801.52,2021-05-08,2021-04-29,2
710,11,328,7473,6800.43,2021-05-02,2021-04-11,1
711,11,155,7666,7436.02,2021-05-03,2021-04-18,4
712,11,248,4661,4521.17,2021-04-23,2021-04-20,1
713,11,426,6442,6055.48,2021-05-11,2021-04-12,2
714,11,468,4960,4364.8,2021-04-20,2021-04-21,1
715,11,245,1916,1724.4,2021-04-25,2021-04-09,4
716,11,159,1104,993.6,2021-04-25,2021-04-26,4
717,11,391,5790,5500.5,2021-05-05,2021-04-24,2
718,11,85,5928,5453.76,2021-04-22,2021-04-27,2
719,11,156,4068,3701.88,2021-04-27,2021-04-28,4
720,11,456,4609,4332.46,2021-04-26,2021-04-13,1
721,11,28,7534,7232.64,2021-05-06,2021-04-19,4
722,11,246,1398,1314.12,2021-04-24,2021-04-29,3
723,11,321,7526,7149.7,2021-05-11,2021-04-11,1
724,11,478,1435,1348.9,2021-05-07,2021-04-09,4
725,11,154,1873,1629.51,2021-04-29,2021-04-18,3
726,11,224,3467,3224.31,2021-05-02,2021-04-29,3
727,11,174,1518,1411.74,2021-04-22,2021-04-20,1
728,11,249,2167,1993.64,2021-05-01,2021-04-29,4
729,11,368,5864,5453.52,2021-04-21,2021-04-25,1
730,11,269,1345,1183.6,2021-04-25,2021-04-29,3
731,11,419,5526,5249.7,2021-05-11,2021-04-26,2
732,11,45,2559,2226.33,2021-05-05,2021-04-11,3
733,11,244,6663,6329.85,2021-04-20,2021-04-16,4
734,11,351,5280,4699.2,2021-05-04,2021-04-09,1
735,11,96,1174,1103.56,2021-04-22,2021-04-28,4
736,11,58,7500,6450,2021-04-22,2021-04-18,4
737,11,434,2434,2312.3,2021-04-21,2021-04-19,3
738,11,274,5486,4937.4,2021-05-13,2021-04-15,4
739,11,170,6140,5526,2021-04-21,2021-04-16,3
740,11,470,4288,4116.48,2021-05-17,2021-04-27,3
741,11,185,5809,5460.46,2021-05-05,2021-04-23,2
742,11,108,4060,3613.4,2021-05-09,2021-04-12,4
743,11,259,6453,5549.58,2021-05-18,2021-04-27,2
744,11,392,7076,6509.92,2021-05-14,2021-04-13,1
745,11,368,1860,1581,2021-05-06,2021-04-14,3
746,11,182,7342,6974.9,2021-05-14,2021-04-12,3
747,11,349,1141,1026.9,2021-04-29,2021-04-12,3
748,11,138,7909,6880.83,2021-05-06,2021-04-17,1
749,11,463,7586,6599.82,2021-05-18,2021-04-11,3
750,11,314,3854,3545.68,2021-04-27,2021-04-21,1
751,11,225,1033,929.7,2021-04-29,2021-04-12,2
752,12,293,3222,2738.7,2021-05-01,2021-04-14,2
753,12,231,1754,1543.52,2021-05-09,2021-04-28,2
754,12,395,6089,5297.43,2021-04-23,2021-04-11,1
755,12,363,2865,2693.1,2021-05-15,2021-04-14,1
756,12,142,2330,2027.1,2021-04-22,2021-04-10,2
757,12,238,1592,1416.88,2021-05-01,2021-04-22,1
758,12,495,7412,6596.68,2021-05-05,2021-04-27,1
759,12,182,7410,6743.1,2021-05-06,2021-04-10,2
760,12,465,5100,4947,2021-04-20,2021-04-13,2
761,12,17,3914,3718.3,2021-04-29,2021-04-23,3
762,12,99,6006,5285.28,2021-05-16,2021-04-18,1
763,12,64,3434,3124.94,2021-05-09,2021-04-20,2
764,12,260,3985,3745.9,2021-04-24,2021-04-19,3
765,12,298,5481,4987.71,2021-05-12,2021-04-26,1
766,12,121,6176,5743.68,2021-04-26,2021-04-18,1
767,12,413,4990,4790.4,2021-05-03,2021-04-27,4
768,12,117,3363,2925.81,2021-04-30,2021-04-12,4
769,12,424,4057,3813.58,2021-05-07,2021-04-15,2
770,12,301,4354,3744.44,2021-04-21,2021-04-18,2
771,12,417,1510,1419.4,2021-04-25,2021-04-14,3
772,12,153,5415,4927.65,2021-05-13,2021-04-10,1
773,12,33,3308,3109.52,2021-05-14,2021-04-26,4
774,12,165,6870,6389.1,2021-04-26,2021-04-17,1
775,12,266,6689,5752.54,2021-05-09,2021-04-19,3
776,12,441,7668,7284.6,2021-04-21,2021-04-16,3
777,12,261,6816,6475.2,2021-05-01,2021-04-12,4
778,12,442,7887,7256.04,2021-04-24,2021-04-11,3
779,12,431,3412,3173.16,2021-05-18,2021-04-12,3
780,12,304,7128,6201.36,2021-04-24,2021-04-24,4
781,12,142,4746,4461.24,2021-05-01,2021-04-11,1
782,12,416,4163,3621.81,2021-05-13,2021-04-29,1
783,12,445,2929,2841.13,2021-04-20,2021-04-12,3
784,12,459,6477,6088.38,2021-05-04,2021-04-21,1
785,12,107,7524,7147.8,2021-04-29,2021-04-26,1
786,12,446,4182,3638.34,2021-05-17,2021-04-11,1
787,12,330,5995,5695.25,2021-05-12,2021-04-23,4
788,12,182,1485,1381.05,2021-05-08,2021-04-12,1
789,12,318,1192,1144.32,2021-05-10,2021-04-28,4
790,12,318,4100,3854,2021-04-24,2021-04-27,3
791,12,27,3811,3277.46,2021-05-15,2021-04-10,1
792,12,250,7856,7227.52,2021-05-04,2021-04-10,3
793,12,249,5061,4858.56,2021-05-14,2021-04-15,2
794,12,445,6811,6266.12,2021-05-11,2021-04-19,3
795,12,113,5120,4915.2,2021-05-16,2021-04-12,2
796,12,339,2576,2241.12,2021-05-10,2021-04-29,1
797,12,368,3056,2780.96,2021-04-26,2021-04-14,1
798,12,405,6279,5965.05,2021-05-15,2021-04-10,3
799,12,481,6741,5797.26,2021-05-15,2021-04-24,2
800,12,209,2703,2405.67,2021-04-23,2021-04-14,1
801,12,44,6252,6001.92,2021-05-18,2021-04-26,2
802,12,463,7001,6580.94,2021-05-06,2021-04-29,3
803,12,175,3727,3317.03,2021-05-10,2021-04-10,4
804,12,292,7159,6156.74,2021-04-26,2021-04-24,3
805,12,304,3817,3244.45,2021-05-18,2021-04-26,4
806,12,58,7679,6680.73,2021-05-17,2021-04-12,3
807,12,306,6609,6146.37,2021-05-06,2021-04-23,2
808,12,232,6568,5911.2,2021-05-09,2021-04-15,2
809,12,243,2959,2751.87,2021-04-26,2021-04-25,2
810,13,468,1839,1563.15,2021-04-20,2021-04-28,2
811,13,64,1451,1349.43,2021-05-14,2021-04-13,3
812,13,442,3455,3178.6,2021-05-08,2021-04-21,3
813,13,99,6501,5655.87,2021-04-29,2021-04-20,2
814,13,472,7405,7182.85,2021-05-05,2021-04-11,1
815,13,264,3875,3526.25,2021-04-21,2021-04-18,1
816,13,373,7356,6988.2,2021-05-09,2021-04-20,1
817,13,495,4237,4109.89,2021-04-25,2021-04-16,2
818,13,368,2304,2004.48,2021-04-24,2021-04-28,4
819,13,354,7837,7445.15,2021-05-18,2021-04-19,2
820,13,63,6757,6554.29,2021-05-04,2021-04-26,3
821,13,225,1141,1106.77,2021-05-01,2021-04-12,1
822,13,166,7951,7632.96,2021-05-04,2021-04-10,1
823,13,255,2692,2557.4,2021-05-14,2021-04-26,3
824,13,27,6541,6279.36,2021-05-02,2021-04-26,2
825,13,449,6495,5520.75,2021-04-22,2021-04-15,4
826,13,311,2155,2068.8,2021-05-16,2021-04-21,3
827,13,498,3377,3106.84,2021-04-22,2021-04-26,3
828,13,255,2101,1932.92,2021-05-15,2021-04-23,3
829,13,255,6619,5824.72,2021-05-10,2021-04-21,4
830,13,359,3410,3137.2,2021-04-22,2021-04-24,4
831,13,41,7595,7291.2,2021-04-30,2021-04-20,3
832,13,46,2446,2225.86,2021-05-09,2021-04-26,4
833,13,6,4539,4312.05,2021-05-10,2021-04-22,2
834,13,433,5935,5756.95,2021-04-24,2021-04-29,2
835,13,143,2908,2617.2,2021-05-17,2021-04-14,3
836,13,269,5712,5426.4,2021-05-08,2021-04-14,1
837,13,364,5925,5036.25,2021-04-30,2021-04-20,4
838,13,385,3820,3438,2021-04-20,2021-04-13,1
839,13,215,4044,3720.48,2021-05-04,2021-04-26,2
840,13,59,2130,1831.8,2021-04-27,2021-04-22,3
841,13,425,4242,3945.06,2021-05-18,2021-04-10,2
842,13,417,1966,1730.08,2021-05-14,2021-04-24,2
843,13,19,2576,2266.88,2021-04-26,2021-04-18,4
844,13,340,7938,7620.48,2021-04-25,2021-04-09,3
845,13,339,5953,5774.41,2021-05-10,2021-04-15,3
846,13,360,6127,5207.95,2021-05-05,2021-04-22,3
847,13,407,2530,2251.7,2021-04-22,2021-04-19,4
848,13,180,1774,1614.34,2021-05-18,2021-04-13,3
849,13,292,1739,1495.54,2021-04-25,2021-04-18,2
850,13,191,7112,6400.8,2021-05-05,2021-04-16,3
851,13,142,1453,1351.29,2021-05-01,2021-04-13,3
852,13,499,6261,6010.56,2021-05-08,2021-04-27,2
853,13,283,4848,4702.56,2021-04-20,2021-04-26,2
854,13,459,5216,4642.24,2021-04-26,2021-04-10,4
855,13,6,1560,1404,2021-05-03,2021-04-13,4
856,13,101,2812,2390.2,2021-04-23,2021-04-25,3
857,13,411,4228,3889.76,2021-05-18,2021-04-09,3
858,13,364,4560,4058.4,2021-04-30,2021-04-22,2
859,13,1,6252,5876.88,2021-05-10,2021-04-11,4
860,13,244,5145,4939.2,2021-04-30,2021-04-12,4
861,13,130,7609,6467.65,2021-05-03,2021-04-27,4
862,13,395,5958,5600.52,2021-05-15,2021-04-13,1
863,13,131,1145,1087.75,2021-05-02,2021-04-19,4
864,13,151,3908,3556.28,2021-05-02,2021-04-09,4
865,13,228,1581,1533.57,2021-05-03,2021-04-24,1
866,13,285,6646,6446.62,2021-05-07,2021-04-25,3
867,13,372,4890,4743.3,2021-04-20,2021-04-17,2
868,13,10,2278,2095.76,2021-05-15,2021-04-13,1
869,13,481,3488,3383.36,2021-05-07,2021-04-16,3
870,13,153,4962,4366.56,2021-04-30,2021-04-25,1
871,13,315,7002,6231.78,2021-05-10,2021-04-21,4
872,13,365,1169,1052.1,2021-05-09,2021-04-17,4
873,13,131,7442,6548.96,2021-05-11,2021-04-16,3
874,13,68,7193,6905.28,2021-05-15,2021-04-20,3
875,13,64,3769,3429.79,2021-04-22,2021-04-21,4
876,13,335,6665,5931.85,2021-04-27,2021-04-27,2
877,13,30,1687,1501.43,2021-05-02,2021-04-21,4
878,13,470,1886,1621.96,2021-05-02,2021-04-27,4
879,13,405,1197,1101.24,2021-05-17,2021-04-11,1
880,13,442,2367,2130.3,2021-05-10,2021-04-27,1
881,13,63,3363,3262.11,2021-05-03,2021-04-25,3
882,13,211,3788,3447.08,2021-05-09,2021-04-28,1
883,13,411,6076,5164.6,2021-04-27,2021-04-11,1
884,13,224,5540,4709,2021-04-28,2021-04-25,2
885,13,469,3992,3872.24,2021-05-05,2021-04-09,2
886,13,279,1907,1640.02,2021-05-05,2021-04-10,4
887,13,79,3647,3355.24,2021-05-18,2021-04-18,3
888,14,273,1404,1235.52,2021-05-18,2021-04-15,1
889,14,79,4834,4398.94,2021-05-01,2021-04-12,1
890,14,128,2844,2502.72,2021-04-30,2021-04-14,1
891,14,158,7897,6791.42,2021-04-24,2021-04-17,3
892,14,376,1418,1219.48,2021-05-09,2021-04-26,4
893,14,413,4554,4371.84,2021-05-08,2021-04-12,1
894,14,380,5781,4971.66,2021-04-23,2021-04-23,2
895,14,180,7852,6831.24,2021-04-26,2021-04-15,2
896,14,490,7366,6703.06,2021-05-12,2021-04-23,1
897,14,184,6823,5936.01,2021-04-25,2021-04-11,2
898,14,82,6435,5855.85,2021-05-12,2021-04-29,1
899,14,203,2477,2204.53,2021-05-12,2021-04-22,1
900,14,244,1068,929.16,2021-05-15,2021-04-16,2
901,14,229,2654,2547.84,2021-05-16,2021-04-09,3
902,14,500,2845,2588.95,2021-05-01,2021-04-17,1
903,14,158,2324,1975.4,2021-04-29,2021-04-23,1
904,14,15,5970,5193.9,2021-05-18,2021-04-09,4
905,14,399,6314,5935.16,2021-05-10,2021-04-14,2
906,14,497,7047,6835.59,2021-04-20,2021-04-24,3
907,14,15,3665,3188.55,2021-05-02,2021-04-29,4
908,14,71,6980,5933,2021-05-13,2021-04-14,1
909,14,451,4290,3903.9,2021-05-07,2021-04-29,3
910,14,256,5292,4551.12,2021-04-25,2021-04-29,2
911,14,467,7403,6884.79,2021-04-24,2021-04-16,2
912,14,260,3228,3131.16,2021-05-04,2021-04-28,2
913,14,222,2421,2130.48,2021-05-11,2021-04-20,4
914,14,376,5987,5088.95,2021-05-05,2021-04-28,4
915,14,399,2262,1990.56,2021-04-21,2021-04-27,1
916,14,69,4905,4610.7,2021-05-07,2021-04-18,1
917,14,345,3679,3200.73,2021-04-30,2021-04-14,1
918,14,69,6680,6012,2021-05-10,2021-04-17,3
919,14,234,6184,5936.64,2021-05-06,2021-04-13,2
920,14,260,4705,4234.5,2021-05-15,2021-04-14,4
921,14,436,2593,2411.49,2021-05-06,2021-04-18,2
922,14,31,3218,2767.48,2021-05-16,2021-04-25,1
923,14,228,5611,5162.12,2021-05-17,2021-04-12,1
924,14,304,4664,4477.44,2021-05-13,2021-04-11,4
925,14,268,3783,3215.55,2021-04-27,2021-04-21,4
926,14,42,6193,5511.77,2021-05-07,2021-04-17,2
927,14,28,3324,2925.12,2021-04-26,2021-04-18,2
928,14,82,7947,7629.12,2021-05-09,2021-04-18,2
929,14,70,7516,6989.88,2021-04-23,2021-04-27,2
930,14,377,2750,2585,2021-04-20,2021-04-28,4
931,14,383,7365,6481.2,2021-05-09,2021-04-21,2
